ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Cells_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Bzone,Parent_TZone,Parent_WhitePulp
17,233,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,161,264,428,124,406,112,415.93167701863354,117.47826086956522,1.5067810534957946,0.9359702934378455,14.317526556719258,1,0.6098484848484849,0.6636664282975675,24.47777476713916,23.259406699226016,4.47213595499958,2.129244864077336,2.0,8.538149682454625,8.618110029833584,1.2419670722884777,55.21320343559642,0.9044943820224719,1,2.9695735084824264,0.05517662293277681,14.096253879368305,0.0,0.0,18.010833855951205,0.25015640282072127,69.6378270611167,0.0,0.0,0.007938506198115647,0.0,0.27466239035129547,0.0,0.0,0.053131913766264915,0.0,0.15269702672958374,0.0,0.0,2.3336020049956425,2.1176703030140382,1.0415549786777736,nan,nan,0.2545967698097229,0.021011672914028168,0.6371099352836609,0.0,0.0,0.60923171043396,0.04570076987147331,0.9544365406036377,0.0,0.0,0.06060354098943727,0.001126053529240343,0.28767865059935316,0.0,0.0,0.11186853326677768,0.001553766477147337,0.43253308733612855,0.0,0.0,0.053131913766264915,0.0,0.42088960111141205,0.0,0.0,0.0,0.0,0.08976882696151733,0.0,0.0,0.0,0.0,0.08976882696151733,0.0,0.0,0.06261077297928447,0.004028566894802465,0.1373421896234327,0.0,0.0,0.1468744137883017,0.0065078848269794695,0.19053545744171418,0.0,0.0,0.16720455139875412,0.0,0.5760280936956406,0.0,0.0,413.9949954978756,418.01628646221985,416.9160072331094,nan,nan,116.17635342090597,117.10552640647076,117.81874699626995,nan,nan,0.0,0.0,0.0,nan,nan,415.93167701863354,117.47826086956522,0,411.0,418.0,424.0,424.0,427.0,114.0,116.0,119.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,233,0,0,0
17,234,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,71,96,630,124,622,112,626.0985915492957,117.09859154929578,1.0582741123337092,0.7046681991800051,9.507891862878783,1,0.7395833333333334,0.9449347653367396,11.515046080312546,11.180339887498949,4.0,1.8497763315725042,2.0,7.0,8.170351045353147,0.11853749167600323,30.727922061357855,0.9342105263157895,1,1.220614964608103,0.009491111850365996,6.625207841396332,0.0,0.0,4.537743243156001,0.09864957677200437,42.584862887859344,0.0,0.0,0.015594719909131527,0.0,0.43088043481111526,0.0,0.0,0.03654535859823227,0.0,0.15400931239128113,0.0,0.0,1.1923364955869833,0.6004590351855875,0.2749568391359264,nan,nan,0.25903716683387756,0.005661097355186939,0.7046005725860596,0.0,0.0,0.41797512769699097,0.04112306237220764,0.991317629814148,0.0,0.0,0.06424289287411068,0.0004995322026508419,0.34869514954717534,0.0,0.0,0.06391187666416903,0.001389430658760625,0.5997868012374555,0.0,0.0,0.04631113260984421,0.0,0.6351644098758698,0.0,0.0,0.0,0.0,0.12106508016586304,0.0,0.0,0.0,0.0,0.12106508016586304,0.0,0.0,0.061944563595999,0.0014863575805864166,0.13432938722286608,0.0,0.0,0.07233544379498542,0.0052530147025959375,0.208376101521069,0.0,0.0,0.09779125638306141,0.0,0.7502670288085938,0.0,0.0,626.233263048777,625.6532096404828,626.3389581290515,nan,nan,115.91388487423391,117.50131478954665,116.96508061070227,nan,nan,0.0,0.0,0.0,nan,nan,626.0985915492957,117.09859154929578,0,628.0,624.0,629.0,628.0,628.0,115.0,117.0,117.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,234,0,0,0
17,235,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,163,255,446,128,429,113,437.02453987730064,119.77300613496932,1.1107381752224506,0.7830051294923651,14.406180819073164,1,0.6392156862745098,0.9003021794940355,18.371058649158844,17.4928556845359,5.656854249492381,2.5182119328978962,2.23606797749979,10.606601717798213,11.427078578703165,0.9778039346323399,47.698484809834994,0.9532163742690059,1,2.9056687511038035,0.03086900245398283,9.259784806519747,0.0,0.0,5.949050149414688,0.30920882406644523,82.46866539493203,0.0,0.0,0.0,0.0,0.33680856972932816,0.0,0.0,0.012977798469364643,0.0,0.1590142548084259,0.0,0.0,1.0158291678351559,1.5625709306290583,0.17936721224111885,nan,nan,0.3135118782520294,0.013885710388422012,0.5562981367111206,0.0,0.0,0.3135118782520294,0.06489662081003189,1.0,0.0,0.0,0.07450432695137958,0.0007915128834354571,0.23743037965435249,0.0,0.0,0.03649724018045821,0.001896986650714388,0.5059427324842456,0.0,0.0,0.012977798469364643,0.0,0.5138628482818604,0.0,0.0,0.0,0.0,0.057907987385988235,0.0,0.0,0.0,0.0,0.057907987385988235,0.0,0.0,0.07176043835146456,0.002943857238285429,0.13388004257273475,0.0,0.0,0.05253326560922503,0.007361459362049451,0.2326652597128131,0.0,0.0,0.04908827319741249,0.0,0.652826726436615,0.0,0.0,436.39023935636664,438.5555665636596,437.06882990907184,nan,nan,120.56646170862642,119.46061983740877,119.9468192239841,nan,nan,0.0,0.0,0.0,nan,nan,437.02453987730064,119.77300613496932,0,439.0,440.0,440.0,433.0,444.0,115.0,117.0,123.0,123.0,124.0,0.0,0.0,0.0,0.0,0.0,235,0,0,0
17,236,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,130,182,604,126,590,113,596.3692307692307,118.67692307692307,1.0103810844286452,0.4348498345895815,12.865501965161373,1,0.7142857142857143,0.989725575242221,13.573184448609661,13.341664064126334,6.082762530298219,2.47796194013885,2.23606797749979,11.313708498984761,12.222693076985871,-0.7745267660723044,40.62741699796952,0.9420289855072463,1,10.309910820331424,0.7816281318664551,9.807019166648388,0.0,0.0,36.33522548666224,1.7013351661153138,79.5152513757348,0.0,0.0,0.15622949600219727,0.0,0.4286869615316391,0.0,0.0,0.09662012755870819,0.0,0.2065461277961731,0.0,0.0,0.3225532785692771,2.383794892425045,0.3575307195110835,nan,nan,1.0,0.2208438217639923,0.6004425287246704,0.0,0.0,1.0,0.2208438217639923,0.9920347929000854,0.0,0.0,0.3032326711862184,0.02298906270195456,0.2884417401955408,0.0,0.0,0.2795017345127864,0.013087193585502414,0.6116557798133446,0.0,0.0,0.24939344823360443,0.0,0.6541847586631775,0.0,0.0,0.0,0.0,0.0643472969532013,0.0,0.0,0.0,0.0,0.0643472969532013,0.0,0.0,0.2656195608801217,0.05037462186147645,0.13699885063586703,0.0,0.0,0.17663382828233398,0.03397326822663414,0.25946279373543907,0.0,0.0,0.34975966811180115,0.007400625851005316,0.8320515751838684,0.0,0.0,596.3491083643407,597.7925414952664,596.4261994495515,nan,nan,118.99884807802928,120.5891638217833,118.32396021080736,nan,nan,0.0,0.0,0.0,nan,nan,596.3692307692307,118.67692307692307,0,602.0,601.0,599.0,600.0,592.0,120.0,121.0,117.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,236,0,0,0
17,237,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,202,285,280,129,261,114,271.23267326732673,120.20297029702971,1.12571680737422,0.7675039220695956,16.03728119216293,1,0.7087719298245614,0.888322883205893,20.325076477138605,20.12461179749811,6.708203932499369,2.7553093163222537,2.23606797749979,12.521980673998822,13.029273393000476,1.1401381028997057,53.45584412271571,0.9619047619047619,1,5.747615762986243,0.8336614011786878,13.054062686860561,0.0,0.0,13.268452000105754,1.5603417938109487,111.95046960562468,0.0,0.0,0.005294880596920848,0.0,0.39122605323791504,0.0,0.0,0.03309682011604309,0.0,0.16694897413253784,0.0,0.0,2.188264164975643,3.4294260957866998,0.0599086730123351,nan,nan,0.5432822108268738,0.10200656205415726,0.5995422005653381,0.0,0.0,0.5432822108268738,0.10365453362464905,1.0,0.0,0.0,0.1249481687605705,0.018123073938667127,0.2837839714534905,0.0,0.0,0.06568540594111759,0.007724464325796776,0.5542102455723994,0.0,0.0,0.03309682011604309,0.0,0.5509880185127258,0.0,0.0,0.0,0.0,0.07803463935852051,0.0,0.0,0.0,0.0,0.07803463935852051,0.0,0.0,0.14569114348266668,0.029434464056138584,0.14361891920206457,0.0,0.0,0.0906174282731662,0.02021435871136853,0.23127674269634604,0.0,0.0,0.09232471138238907,0.0,0.7196917533874512,0.0,0.0,273.2870192425237,268.8284909520661,271.28674983086,nan,nan,119.44920463721982,122.64855217900602,120.2287535159624,nan,nan,0.0,0.0,0.0,nan,nan,271.23267326732673,120.20297029702971,0,279.0,263.0,274.0,269.0,279.0,123.0,120.0,126.0,123.0,124.0,0.0,0.0,0.0,0.0,0.0,237,0,0,0
17,238,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,86,110,461,124,450,114,454.9186046511628,118.65116279069767,0.9911252701847952,0.5764975398228093,10.464157913908982,1,0.7818181818181819,1.0089541958843913,11.618355481242496,11.40175425099138,4.47213595499958,2.0522151394084878,2.0,8.497058314499201,9.493345300085643,1.0923136718605742,32.72792206135786,0.9347826086956522,1,8.468650359660387,0.007110704435035586,8.041168853640556,0.0,0.0,25.482322497293353,0.03050278569571674,31.16383621096611,0.0,0.0,0.17183184623718262,0.0,0.21957731992006302,0.0,0.0,0.10557717084884644,0.0,0.12953384220600128,0.0,0.0,1.0415802453957794,2.585925673121975,0.6792874954045752,nan,nan,0.957076370716095,0.005661097355186939,0.8591287136077881,0.0,0.0,1.0,0.01516746822744608,0.8697337508201599,0.0,0.0,0.29202242619518576,0.0002451967046563995,0.27728168460829505,0.0,0.0,0.2963060755499227,0.0003546835546013574,0.36237018849960595,0.0,0.0,0.24791333079338074,0.0,0.32425421476364136,0.0,0.0,0.03501945361495018,0.0,0.10141146183013916,0.0,0.0,0.03041123040020466,0.0,0.10141146183013916,0.0,0.0,0.20998694051889624,0.001057092020520504,0.1491910706651336,0.0,0.0,0.19638654783333961,0.0019320639026942537,0.1755260337381065,0.0,0.0,0.3878156691789627,0.0,0.5086671411991119,0.0,0.0,454.96936616860256,453.9709855088984,455.4418147532012,nan,nan,117.6108202144537,116.24512256906266,118.21793918730329,nan,nan,0.0,0.0,0.0,nan,nan,454.9186046511628,118.65116279069767,0,455.0,453.0,459.0,459.0,459.0,115.0,115.0,119.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,238,0,0,0
17,239,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,83,120,479,124,467,114,473.30120481927713,118.1566265060241,1.0531082717438456,0.7555861094791846,10.280023453913834,1,0.6916666666666667,0.9495699794894752,12.79906139742828,12.206555615733702,4.123105625617661,1.9639910385301882,2.0,7.602631123499285,8.384016655819318,1.0166888835393015,33.14213562373095,0.9222222222222223,1,5.641947023570538,0.437964451033622,7.342580318450928,0.0,0.0,13.764217560645193,1.0314793675206602,38.50769817829132,0.0,0.0,0.11105134710669518,0.0,0.3108072057366371,0.0,0.0,0.05409323424100876,0.0,0.1575036197900772,0.0,0.0,0.4564426402904113,2.524492364101489,0.1814374039467368,nan,nan,0.4104982018470764,0.1882963329553604,0.3941100239753723,0.0,0.0,0.4104982018470764,0.1882963329553604,0.9594568014144897,0.0,0.0,0.1945498973645013,0.015102222449435243,0.2531924247741699,0.0,0.0,0.16583394651379751,0.012427462259285062,0.463948170822787,0.0,0.0,0.15827420353889465,0.0,0.4465400129556656,0.0,0.0,0.056122682988643646,0.0,0.12199588119983673,0.0,0.0,0.00520332669839263,0.0,0.12199588119983673,0.0,0.0,0.08449900505219914,0.04116686217175595,0.07886887186656867,0.0,0.0,0.08336383162299639,0.03300678752922104,0.2058877348301222,0.0,0.0,0.22505531832575798,0.0003624017699621618,0.6287441700696945,0.0,0.0,473.0059310146484,470.8503506306637,473.3930385929324,nan,nan,117.80855573135986,118.76191605868682,118.31310682289228,nan,nan,0.0,0.0,0.0,nan,nan,473.30120481927713,118.1566265060241,0,469.0,469.0,475.0,475.0,476.0,119.0,119.0,120.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,239,0,0,0
17,240,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,146,182,492,129,479,115,484.8767123287671,121.34246575342466,0.9791676825565102,0.5668100284145937,13.63425735166143,1,0.8021978021978022,1.0212755361666948,15.02179329011094,14.422205101855956,6.082762530298219,2.586553687886662,2.23606797749979,11.700427342623003,12.375682240755259,0.5759369805408083,42.38477631085024,0.9668874172185431,1,15.124773018062115,0.34712748671881855,10.229953542351723,0.0,0.0,33.7140307049267,0.9747005430981517,73.72494123876095,0.0,0.0,0.08123902976512909,0.0,0.37506675720214844,0.0,0.0,0.12217898666858673,0.0,0.1307850480079651,0.0,0.0,1.0404841104384732,3.247632182527521,0.38013585974418684,nan,nan,0.6894330978393555,0.1113298237323761,0.6041504740715027,0.0,0.0,0.6915236115455627,0.1113298237323761,1.0,0.0,0.0,0.4087776491368139,0.009381823965373475,0.2764852308743709,0.0,0.0,0.2309180185268952,0.006676031117110628,0.5049653509504175,0.0,0.0,0.17978179454803467,0.0,0.5017623901367188,0.0,0.0,0.12442206591367722,0.0,0.08131533116102219,0.0,0.0,0.0,0.0,0.08131533116102219,0.0,0.0,0.17489751425430144,0.027338469528364898,0.11953191256933339,0.0,0.0,0.19120140807382924,0.018388361210408013,0.2063371676631783,0.0,0.0,0.36800946295261383,0.0,0.635019451379776,0.0,0.0,484.5892604633226,481.8515584787424,484.5218724206513,nan,nan,122.34245505793118,122.52380354451964,121.2061135936625,nan,nan,0.0,0.0,0.0,nan,nan,484.8767123287671,121.34246575342466,0,488.0,480.0,481.0,483.0,483.0,126.0,124.0,118.0,123.0,124.0,0.0,0.0,0.0,0.0,0.0,240,0,0,0
17,241,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,127,168,503,129,491,115,496.6062992125984,121.85826771653544,1.0517929935355153,0.7086390363286592,12.716187407449045,1,0.7559523809523809,0.9507574267428637,15.213612123339264,14.422205101855956,5.0990195135927845,2.340118599562006,2.0,10.119288512538814,10.734286539793283,0.45984784124661526,40.97056274847714,0.9407407407407408,1,9.851956985890865,0.5165484067983925,10.456137999892235,0.0,0.0,16.941756384447217,1.1169146224856377,59.90402092039585,0.0,0.0,0.031559471506625414,0.0,0.3111276403069496,0.0,0.0,0.06860456173308194,0.0,0.14168000221252441,0.0,0.0,1.2446599417087483,4.752427047907175,0.6476042093635699,nan,nan,0.8466315865516663,0.22504004836082458,0.877836287021637,0.0,0.0,0.8466315865516663,0.22504004836082458,1.0,0.0,0.0,0.2736654718303018,0.014348566855510904,0.2904482777747843,0.0,0.0,0.13339965657045053,0.008794603326658565,0.4716852040976051,0.0,0.0,0.07572289556264877,0.0,0.46427100896835327,0.0,0.0,0.03283741697669029,0.0,0.08249027281999588,0.0,0.0,0.0,0.0,0.08249027281999588,0.0,0.0,0.15763815811905452,0.04259702999118708,0.19046698922373329,0.0,0.0,0.1410065316997514,0.027511961573809966,0.21031331902033748,0.0,0.0,0.20878919959068298,0.0010833905544131994,0.600080132484436,0.0,0.0,497.3322573274919,499.78810601869117,495.96016617366485,nan,nan,122.86928857977946,125.38837653842485,121.90189463464688,nan,nan,0.0,0.0,0.0,nan,nan,496.6062992125984,121.85826771653544,0,501.0,502.0,493.0,492.0,502.0,128.0,127.0,122.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,241,0,0,0
17,242,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,54,63,515,122,506,115,510.1666666666667,117.88888888888889,0.9262794716985059,0.739537127245424,8.291859587312052,1,0.8571428571428571,1.0795877816079782,10.105649676663443,10.0,3.605551275463989,1.7431946281300699,1.4142135623730951,6.0,6.802272145463389,1.1106853520041784,25.071067811865476,1.0,1,2.729381233919412,0.012420844286680222,4.283375322818756,0.0,0.0,6.7708247462287545,0.01295491005294025,19.07301437854767,0.0,0.0,0.051743343472480774,0.0,0.20084687322378159,0.0,0.0,0.05284199118614197,0.0,0.11328297853469849,0.0,0.0,0.6189277200622365,3.2310071982783684,0.24330428269180698,nan,nan,0.4290989637374878,0.012420844286680222,0.2571145296096802,0.0,0.0,0.4290989637374878,0.012420844286680222,0.9067826271057129,0.0,0.0,0.11866874930084399,0.0005400367081165314,0.186233709687772,0.0,0.0,0.12538564344868064,0.00023990574172111573,0.353203969973105,0.0,0.0,0.11383230239152908,0.0,0.26147860288619995,0.0,0.0,0.0,0.0,0.11448843777179718,0.0,0.0,0.0,0.0,0.11448843777179718,0.0,0.0,0.11761401334112127,0.002532996686632944,0.045121781643488575,0.0,0.0,0.09853387035634277,0.0016747285116160632,0.21005313884829796,0.0,0.0,0.16396582126617432,0.0,0.4883497357368469,0.0,0.0,509.6115530783016,509.0412249690718,510.23059001816176,nan,nan,118.16260484873389,120.91755006185646,118.12364573992802,nan,nan,0.0,0.0,0.0,nan,nan,510.1666666666667,117.88888888888889,0,506.0,509.0,511.0,509.0,514.0,118.0,121.0,119.0,118.0,121.0,0.0,0.0,0.0,0.0,0.0,242,0,0,0
17,243,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,130,182,84,129,70,116,76.50769230769231,121.86153846153846,1.0397274963526038,0.7433688804684729,12.865501965161373,1,0.7142857142857143,0.9617904725113369,15.773598630421478,15.0,5.0,2.3512733315039953,2.0,9.899494936611665,10.550671218905583,0.8046422181362225,41.21320343559643,0.9558823529411765,1,0.653910136083141,0.0,4.768444350920618,0.0,0.0,1.3066910931374878,0.011139086447656155,42.02014183904976,0.0,0.0,0.0,0.0,0.1880979686975479,0.0,0.0,0.0,0.0,0.1420920193195343,0.0,0.0,3.983673766039654,4.8879758277131105,0.2592846036283903,nan,nan,0.21654078364372253,0.0,0.3612115681171417,0.0,0.0,0.21654078364372253,0.011139086447656155,0.6550240516662598,0.0,0.0,0.0186831467452326,0.0,0.1362412671691605,0.0,0.0,0.010051469947211445,8.56852803665858e-05,0.32323186030038276,0.0,0.0,0.0,0.0,0.33824673295021057,0.0,0.0,0.0,0.0,0.01358052995055914,0.0,0.0,0.0,0.0,0.01358052995055914,0.0,0.0,0.04590528921943414,0.0,0.09129187860169963,0.0,0.0,0.02849292350622009,0.0009731977075720828,0.16772591093044675,0.0,0.0,0.0037689785240218043,0.0,0.4783550798892975,0.0,0.0,77.29246560544495,76.0,76.68588709507935,nan,nan,117.9559287082007,117.0,121.67319005186421,nan,nan,0.0,0.0,0.0,nan,nan,76.50769230769231,121.86153846153846,0,76.0,76.0,81.0,77.0,83.0,116.0,117.0,125.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,243,0,0,0
17,244,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,214,276,141,128,118,116,128.5981308411215,121.6822429906542,1.2172194766375415,0.8843839028249441,16.50676414605009,1,0.7753623188405797,0.8215445276659632,24.190324506724846,23.40939982143925,6.0,2.668591865106679,2.23606797749979,10.982503567738306,11.291081433499714,1.3233489588245853,57.21320343559642,0.9683257918552036,1,0.3878843388520181,0.014969100942835212,9.664576150476933,0.0,0.0,2.9629510985687375,0.16128786490298808,102.50330329686403,0.0,0.0,0.0,0.0,0.34363317489624023,0.0,0.0,0.0,0.0,0.12401005625724792,0.0,0.0,2.3445437099911146,4.389410445750828,0.5491039228436609,nan,nan,0.08845654875040054,0.014068818651139736,0.5271839499473572,0.0,0.0,0.20924696326255798,0.025955596938729286,0.9954528212547302,0.0,0.0,0.0076055752716081984,0.0002935117831928473,0.18950149314660653,0.0,0.0,0.013845565881162324,0.0007536816116962059,0.4789873985834768,0.0,0.0,0.0,0.0,0.496543824672699,0.0,0.0,0.0,0.0,0.0631265714764595,0.0,0.0,0.0,0.0,0.0631265714764595,0.0,0.0,0.017079774647296184,0.0019521157899846271,0.11031457870889454,0.0,0.0,0.03272621120370428,0.003687550507002131,0.22871079969480462,0.0,0.0,0.009765774011611938,0.0,0.6072022318840027,0.0,0.0,127.74327545258586,124.55894041411938,128.1074629359947,nan,nan,119.49910133864202,119.96414382131593,121.43574730111628,nan,nan,0.0,0.0,0.0,nan,nan,128.5981308411215,121.6822429906542,0,129.0,126.0,126.0,135.0,140.0,118.0,117.0,117.0,123.0,124.0,0.0,0.0,0.0,0.0,0.0,244,0,0,0
17,245,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,144,208,242,130,226,117,233.73611111111111,123.15277777777777,1.1006041491777028,0.6494602702806788,13.540550005146152,1,0.6923076923076923,0.9085918863263713,15.667485228582954,15.811388300841896,5.830951894845301,2.4471423224413664,2.23606797749979,11.627553482998906,11.913485685559714,1.267245364429064,44.62741699796952,0.9230769230769231,1,0.5196917694993317,0.006561379414051771,9.941634349524975,0.0,0.0,1.3430685861967504,0.4584267989266664,94.53635465353727,0.0,0.0,0.0,0.0,0.3805905282497406,0.0,0.0,0.0,0.0,0.23410391807556152,0.0,0.0,2.022542497877739,0.7502485720530374,0.3402093658255285,nan,nan,0.07672236114740372,0.0036469062324613333,0.7484245300292969,0.0,0.0,0.12416265904903412,0.05136186629533768,1.0,0.0,0.0,0.013676099197350834,0.00017266787931715188,0.2616219565664467,0.0,0.0,0.009326865181921877,0.003183519436990739,0.6565024628717866,0.0,0.0,0.0,0.0,0.7587395906448364,0.0,0.0,0.0,0.0,0.07251087576150894,0.0,0.0,0.0,0.0,0.07251087576150894,0.0,0.0,0.022020542887611197,0.0007373697837897901,0.1669482386992257,0.0,0.0,0.01958359427606237,0.00922048938758015,0.31429251387540463,0.0,0.0,0.006851301062852144,0.0,0.9481498599052429,0.0,0.0,232.54127565899688,233.9467762873002,233.44170405262514,nan,nan,121.5208934687373,122.43271312553546,122.98228761234573,nan,nan,0.0,0.0,0.0,nan,nan,233.73611111111111,123.15277777777777,0,230.0,233.0,233.0,239.0,241.0,123.0,124.0,120.0,123.0,124.0,0.0,0.0,0.0,0.0,0.0,245,0,0,0
